Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
54785;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 16 a 24 años;Tasa;Tasa de desempleo en hombres de 16 a 24 años;2,42
54786;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 25 a 44 años;Tasa;Tasa de desempleo en hombres de 25 a 44 años;3,39
54787;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 45 a 64 años;Tasa;Tasa de desempleo en hombres de 45 a 64 años;6,72
54788;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;;Personas;Población en etapas educativas;3.335
54789;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;;Personas;Población en etapa educativa de 0 a 2 años;509
54790;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;;Personas;Población en etapa educativa de 3 a 5 años;633
54791;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;;Personas;Población en etapa educativa de 6 a 11 años;1.367
54792;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;;Personas;Población en etapa educativa de 12 a 15 años;826
54793;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;Niños;Personas;Etapas educativas. Total niños;1.745
54794;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;Niños;Personas;Población infantil masculina en etapa educativa de 0 a 2 años;269
54795;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;Niños;Personas;Población infantil masculina en etapa educativa de 3 a 5 años;341
54796;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;Niños;Personas;Población infantil masculina en etapa educativa de 6 a 11 años;701
54797;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;Niños;Personas;Población infantil masculina en etapa educativa de 12 a 15 años;434
54798;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;Niñas;Personas;Etapas educativas. Total niñas;1.590
54799;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;Niñas;Personas;Población infantil femenina en etapa educativa de 0 a 2 años;240
54800;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;Niñas;Personas;Población infantil femenina en etapa educativa de 3 a 5 años;292
54801;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;Niñas;Personas;Población infantil femenina en etapa educativa de 6 a 11 años;666
54802;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;Niñas;Personas;Población infantil femenina en etapa educativa de 12 a 15 años;392
54803;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;No sabe leer ni escribir o sin estudios                         ;;Personas;Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios                ;290
54804;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Primaria incompleta      ;;Personas;Población mayor/igual  de 25 años con enseñanza primaria incompleta  ;745
54805;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado       ;;Personas;Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado  ;2.812
54806;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Formación profesional 2º grado, Bachiller Superior o BUP                ;;Personas;Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP  ;2.636
54807;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Titulaciones medias, diplomaturas, arquitectura técnica o ingeniería técnica;;Personas;Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica    ;1.643
54808;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Estudios superiores, licenciatura, grado,  arquitectura,  ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado;;Personas;Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado  ;4.270
54809;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Nivel de estudios desconocido y no consta                                   ;;Personas;Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta                                   ;11
54812;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2020;2020;Portal de datos abiertos del Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;;Número;Número de inmuebles de uso residencial ;6.762
54813;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2020;2019;Portal de datos abiertos del Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;Año medio construcción;Año;Año medio de contrucción de inmuebles de uso residencial ;1.992
54814;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2020;2020;Estadística Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;Superficie media;m2;Superficie media de la vivienda (m2) en transacción                                                ;92
54815;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2020;2020;Estadística Ayuntamiento de Madrid;Vivienda;;Tiempo;Media de crédito;;Tiempo (meses);Duración media del crédito (meses) en transacción de vivienda ;318
54816;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Servicios Sociales;;Equipamientos;Centros de Servicios Sociales;N/E
54817;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros Municipales de Mayores ;;Equipamientos;Centros Municipales de Mayores ;1
54818;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Día de Alzheimer y Físicos;;Equipamientos;Centros de Día de Alzheimer y Físicos;2
54819;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Apartamentos Municipales para Mayores;;Equipamientos;Apartamentos Municipales para Mayores;N/E
54820;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Residencias para personas Mayores ;;Equipamientos;Residencias para personas Mayores ;N/E
54821;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Apoyo a las Familias (CAF);;Equipamientos;Centros de Apoyo a las Familias (CAF);N/E
54822;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Atención a la Infancia (CAI);;Equipamientos;Centros de Atención a la Infancia (CAI);N/E
54823;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centro de Día de Atención a Niños y Niñas (de 3 a 12 años);;Equipamientos;Centro de Día de Atención a Niños y Niñas (de 3 a 12 años) ;N/E
54824;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Espacios de Ocio para Adolescentes (El Enredadero);;Equipamientos;Espacios de Ocio para Adolescentes (El Enredadero);N/E
54825;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Adolescentes y Jóvenes (ASPA) ;;Equipamientos;Centros de Adolescentes y Jóvenes (ASPA) ;N/E
54826;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Ayuntamiento de Madrid: Departamento de prevención del sinhogarismo y atención a personas sin hogar;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros para personas sin hogar ;;Equipamientos;Centros para personas sin hogar ;N/E
54827;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Género;Número de equipamientos;Espacios de Igualdad ;;Equipamientos;Espacios de Igualdad ;N/E
54828;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Salud;Número de equipamientos;Centros Municipales de Salud Comunitaria (CMSC);;Equipamientos;Centros Municipales de Salud Comunitaria (CMSC);N/E
54829;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Salud;Número de equipamientos;Centros de Atención a las Adicciones (CAD y CCAD);;Equipamientos;Centros de Atención a las Adicciones (CAD y CCAD);N/E
54830;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Cultura;Número de equipamientos;Nº de Bibliotecas Municipales;;Equipamientos;Bibliotecas Municipales;N/E
54831;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web de la Comunidad de Madrid;Servicios y equipamientos Municipales;Cultura;Número de equipamientos;Nº de Bibliotecas Comunidad Madrid;;Equipamientos;Bibliotecas Comunidad Madrid;N/E
54832;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Cultura;Número de equipamientos;Número de Centros y espacios;Culturales ;Equipamientos;Centros y Espacios Culturales;2
54833;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Instalaciones deportivas básicas;;Equipamientos;Instalaciones deportivas básicas;5
54834;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Centros deportivos Municipales;;Equipamientos;Centros deportivos Municipales;1
54835;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Campos de fútbol 11;;Equipamientos;Campos de fútbol 11;N/E
54836;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Pista de atletismo ;;Equipamientos;Pista de atletismo ;N/E
54837;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Piscinas cubiertas;;Equipamientos;Piscinas cubiertas;1
54838;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Deportes;Número de equipamientos;Piscinas de verano;;Equipamientos;Piscinas de verano;N/E
54839;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Educación;Número de equipamientos;Escuelas infantiles ;Municipales;Equipamientos;Escuelas Infantiles Municipales;2
54840;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Educación;Número de equipamientos;Colegios Públicos;;Equipamientos;Colegios Públicos Infantil y Primaria ;1
54841;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Empresa y comercio;Número de equipamientos;Mercados Municipales;;Equipamientos;Mercados Municipales;N/E
54842;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;;Entidades;Asociaciones (Sección 1ª);9
54843;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Participación ciudadana;Entidades de participación ciudadana;Número de entidades;Asociaciones;Culturales y Casas Regionales;Entidades;Asociaciones culturales y casas regionales;N/E
